,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation
16080,Malta,2007,female,15-24 years,0,27895,0.0,"7,880,509,171",20333,Millenials
16081,Malta,2007,female,25-34 years,0,28335,0.0,"7,880,509,171",20333,Generation X
16082,Malta,2007,female,35-54 years,0,54855,0.0,"7,880,509,171",20333,Boomers
16083,Malta,2007,female,5-14 years,0,22938,0.0,"7,880,509,171",20333,Generation Z
16084,Malta,2007,female,55-74 years,0,46412,0.0,"7,880,509,171",20333,Silent
16085,Malta,2007,male,5-14 years,0,24299,0.0,"7,880,509,171",20333,Generation Z
16086,Malta,2008,male,75+ years,1,9566,10.45,"8,977,149,553",23007,Silent
16087,Malta,2008,male,55-74 years,4,44053,9.08,"8,977,149,553",23007,Silent
16088,Malta,2008,male,35-54 years,5,56340,8.87,"8,977,149,553",23007,Boomers
16089,Malta,2008,female,35-54 years,2,54846,3.65,"8,977,149,553",23007,Boomers
16090,Malta,2008,male,15-24 years,1,29288,3.41,"8,977,149,553",23007,Millenials
16091,Malta,2008,male,25-34 years,1,31016,3.22,"8,977,149,553",23007,Generation X
16092,Malta,2008,female,15-24 years,0,27700,0.0,"8,977,149,553",23007,Millenials
16093,Malta,2008,female,25-34 years,0,28817,0.0,"8,977,149,553",23007,Generation X
16094,Malta,2008,female,5-14 years,0,22214,0.0,"8,977,149,553",23007,Generation Z
16095,Malta,2008,female,55-74 years,0,47402,0.0,"8,977,149,553",23007,Silent
16096,Malta,2008,female,75+ years,0,15479,0.0,"8,977,149,553",23007,Silent
16097,Malta,2008,male,5-14 years,0,23474,0.0,"8,977,149,553",23007,Generation Z
16098,Malta,2009,male,25-34 years,9,31502,28.57,"8,528,202,278",21695,Generation X
16099,Malta,2009,male,75+ years,2,9840,20.33,"8,528,202,278",21695,Silent
16100,Malta,2009,male,55-74 years,9,45352,19.84,"8,528,202,278",21695,Silent
16101,Malta,2009,male,35-54 years,10,56425,17.72,"8,528,202,278",21695,Boomers
16102,Malta,2009,male,15-24 years,3,29462,10.18,"8,528,202,278",21695,Millenials
16103,Malta,2009,female,25-34 years,2,29150,6.86,"8,528,202,278",21695,Generation X
16104,Malta,2009,female,15-24 years,1,27616,3.62,"8,528,202,278",21695,Millenials
16105,Malta,2009,female,35-54 years,0,54933,0.0,"8,528,202,278",21695,Boomers
16106,Malta,2009,female,5-14 years,0,21609,0.0,"8,528,202,278",21695,Generation Z
16107,Malta,2009,female,55-74 years,0,48486,0.0,"8,528,202,278",21695,Silent
16108,Malta,2009,female,75+ years,0,15983,0.0,"8,528,202,278",21695,Silent
16109,Malta,2009,male,5-14 years,0,22744,0.0,"8,528,202,278",21695,Generation Z
16110,Malta,2010,male,35-54 years,17,56430,30.13,"8,741,059,603",22132,Generation X
16111,Malta,2010,male,75+ years,2,10212,19.58,"8,741,059,603",22132,Silent
16112,Malta,2010,male,15-24 years,3,29208,10.27,"8,741,059,603",22132,Millenials
16113,Malta,2010,male,25-34 years,3,31445,9.54,"8,741,059,603",22132,Generation X
16114,Malta,2010,male,55-74 years,4,46730,8.56,"8,741,059,603",22132,Silent
16115,Malta,2010,female,55-74 years,2,49604,4.03,"8,741,059,603",22132,Silent
16116,Malta,2010,female,15-24 years,0,27407,0.0,"8,741,059,603",22132,Millenials
16117,Malta,2010,female,25-34 years,0,29274,0.0,"8,741,059,603",22132,Generation X
16118,Malta,2010,female,35-54 years,0,54977,0.0,"8,741,059,603",22132,Generation X
16119,Malta,2010,female,5-14 years,0,21055,0.0,"8,741,059,603",22132,Generation Z
16120,Malta,2010,female,75+ years,0,16506,0.0,"8,741,059,603",22132,Silent
16121,Malta,2010,male,5-14 years,0,22101,0.0,"8,741,059,603",22132,Generation Z
16122,Malta,2011,male,35-54 years,9,56411,15.95,"9,507,645,260",23984,Generation X
16123,Malta,2011,male,25-34 years,4,31295,12.78,"9,507,645,260",23984,Millenials
16124,Malta,2011,male,15-24 years,3,28714,10.45,"9,507,645,260",23984,Millenials
16125,Malta,2011,male,55-74 years,4,48074,8.32,"9,507,645,260",23984,Boomers
16126,Malta,2011,female,15-24 years,0,27130,0.0,"9,507,645,260",23984,Millenials
16127,Malta,2011,female,25-34 years,0,29205,0.0,"9,507,645,260",23984,Millenials
16128,Malta,2011,female,35-54 years,0,54987,0.0,"9,507,645,260",23984,Generation X
16129,Malta,2011,female,5-14 years,0,20542,0.0,"9,507,645,260",23984,Generation Z
16130,Malta,2011,female,55-74 years,0,50691,0.0,"9,507,645,260",23984,Boomers
16131,Malta,2011,female,75+ years,0,17111,0.0,"9,507,645,260",23984,Silent
16132,Malta,2011,male,5-14 years,0,21524,0.0,"9,507,645,260",23984,Generation Z
16133,Malta,2011,male,75+ years,0,10739,0.0,"9,507,645,260",23984,Silent
16134,Malta,2012,male,55-74 years,8,49347,16.21,"9,209,559,296",23074,Boomers
16135,Malta,2012,male,35-54 years,6,56478,10.62,"9,209,559,296",23074,Generation X
16136,Malta,2012,male,25-34 years,3,31548,9.51,"9,209,559,296",23074,Millenials
16137,Malta,2012,male,75+ years,1,11234,8.9,"9,209,559,296",23074,Silent
16138,Malta,2012,female,35-54 years,4,54944,7.28,"9,209,559,296",23074,Generation X
16139,Malta,2012,female,55-74 years,2,51796,3.86,"9,209,559,296",23074,Boomers
16140,Malta,2012,male,15-24 years,1,28647,3.49,"9,209,559,296",23074,Millenials
16141,Malta,2012,female,15-24 years,0,26975,0.0,"9,209,559,296",23074,Millenials
16142,Malta,2012,female,25-34 years,0,29331,0.0,"9,209,559,296",23074,Millenials
16143,Malta,2012,female,5-14 years,0,20066,0.0,"9,209,559,296",23074,Generation Z
16144,Malta,2012,female,75+ years,0,17713,0.0,"9,209,559,296",23074,Silent
16145,Malta,2012,male,5-14 years,0,21059,0.0,"9,209,559,296",23074,Generation Z
16146,Malta,2013,male,35-54 years,11,56705,19.4,"10,145,114,180",25191,Generation X
16147,Malta,2013,male,75+ years,1,11751,8.51,"10,145,114,180",25191,Silent
16148,Malta,2013,male,55-74 years,4,50574,7.91,"10,145,114,180",25191,Boomers
16149,Malta,2013,male,15-24 years,2,28655,6.98,"10,145,114,180",25191,Millenials
16150,Malta,2013,male,25-34 years,2,32048,6.24,"10,145,114,180",25191,Millenials
16151,Malta,2013,male,5-14 years,1,20804,4.81,"10,145,114,180",25191,Generation Z
16152,Malta,2013,female,25-34 years,1,29657,3.37,"10,145,114,180",25191,Millenials
16153,Malta,2013,female,15-24 years,0,26698,0.0,"10,145,114,180",25191,Millenials
16154,Malta,2013,female,35-54 years,0,54854,0.0,"10,145,114,180",25191,Generation X
16155,Malta,2013,female,5-14 years,0,19765,0.0,"10,145,114,180",25191,Generation Z
16156,Malta,2013,female,55-74 years,0,52903,0.0,"10,145,114,180",25191,Boomers
16157,Malta,2013,female,75+ years,0,18314,0.0,"10,145,114,180",25191,Silent
16158,Malta,2014,male,75+ years,5,12335,40.54,"11,234,045,376",27634,Silent
16159,Malta,2014,male,35-54 years,13,57094,22.77,"11,234,045,376",27634,Generation X
16160,Malta,2014,male,55-74 years,5,51764,9.66,"11,234,045,376",27634,Boomers
16161,Malta,2014,male,15-24 years,2,28298,7.07,"11,234,045,376",27634,Millenials
16162,Malta,2014,male,25-34 years,2,32560,6.14,"11,234,045,376",27634,Millenials
16163,Malta,2014,female,5-14 years,1,19668,5.08,"11,234,045,376",27634,Generation Z
16164,Malta,2014,female,15-24 years,1,26151,3.82,"11,234,045,376",27634,Millenials
16165,Malta,2014,female,25-34 years,1,30050,3.33,"11,234,045,376",27634,Millenials
16166,Malta,2014,female,55-74 years,1,54027,1.85,"11,234,045,376",27634,Boomers
16167,Malta,2014,female,35-54 years,1,54883,1.82,"11,234,045,376",27634,Generation X
16168,Malta,2014,female,75+ years,0,18918,0.0,"11,234,045,376",27634,Silent
16169,Malta,2014,male,5-14 years,0,20777,0.0,"11,234,045,376",27634,Generation Z
16170,Malta,2015,male,25-34 years,8,33179,24.11,"10,574,026,838",25750,Millenials
16171,Malta,2015,male,35-54 years,9,57603,15.62,"10,574,026,838",25750,Generation X
16172,Malta,2015,male,55-74 years,8,53017,15.09,"10,574,026,838",25750,Boomers
16173,Malta,2015,male,15-24 years,2,27768,7.2,"10,574,026,838",25750,Millenials
16174,Malta,2015,female,35-54 years,3,55098,5.44,"10,574,026,838",25750,Generation X
16175,Malta,2015,female,15-24 years,1,25588,3.91,"10,574,026,838",25750,Millenials
16176,Malta,2015,female,55-74 years,2,55161,3.63,"10,574,026,838",25750,Boomers
16177,Malta,2015,female,25-34 years,1,30613,3.27,"10,574,026,838",25750,Millenials
16178,Malta,2015,female,5-14 years,0,19625,0.0,"10,574,026,838",25750,Generation Z
16179,Malta,2015,female,75+ years,0,19379,0.0,"10,574,026,838",25750,Silent
16180,Malta,2015,male,5-14 years,0,20817,0.0,"10,574,026,838",25750,Generation Z
16181,Malta,2015,male,75+ years,0,12789,0.0,"10,574,026,838",25750,Silent
16302,Mauritius,1995,male,35-54 years,49,133300,36.76,"4,040,345,933",4115,Boomers
16303,Mauritius,1995,male,25-34 years,34,101700,33.43,"4,040,345,933",4115,Generation X
16304,Mauritius,1995,male,75+ years,2,7200,27.78,"4,040,345,933",4115,G.I. Generation
16305,Mauritius,1995,male,55-74 years,13,49900,26.05,"4,040,345,933",4115,Silent
16306,Mauritius,1995,male,15-24 years,16,101000,15.84,"4,040,345,933",4115,Generation X
16307,Mauritius,1995,female,15-24 years,11,97900,11.24,"4,040,345,933",4115,Generation X
16308,Mauritius,1995,female,55-74 years,6,57800,10.38,"4,040,345,933",4115,Silent
16309,Mauritius,1995,female,75+ years,1,12800,7.81,"4,040,345,933",4115,G.I. Generation
16310,Mauritius,1995,female,35-54 years,8,132400,6.04,"4,040,345,933",4115,Boomers
16311,Mauritius,1995,female,25-34 years,4,95700,4.18,"4,040,345,933",4115,Generation X
16312,Mauritius,1995,female,5-14 years,2,94400,2.12,"4,040,345,933",4115,Millenials
16313,Mauritius,1995,male,5-14 years,1,97800,1.02,"4,040,345,933",4115,Millenials
16314,Mauritius,1996,male,25-34 years,33,100700,32.77,"4,421,943,910",4444,Generation X
16315,Mauritius,1996,male,55-74 years,16,50200,31.87,"4,421,943,910",4444,Silent
16316,Mauritius,1996,male,35-54 years,41,138600,29.58,"4,421,943,910",4444,Boomers
16317,Mauritius,1996,male,15-24 years,27,103000,26.21,"4,421,943,910",4444,Generation X
16318,Mauritius,1996,female,25-34 years,12,94900,12.64,"4,421,943,910",4444,Generation X
16319,Mauritius,1996,female,55-74 years,6,58500,10.26,"4,421,943,910",4444,Silent
16320,Mauritius,1996,female,15-24 years,8,100000,8.0,"4,421,943,910",4444,Generation X
16321,Mauritius,1996,female,75+ years,1,13200,7.58,"4,421,943,910",4444,G.I. Generation
16322,Mauritius,1996,female,35-54 years,7,137300,5.1,"4,421,943,910",4444,Boomers
16323,Mauritius,1996,female,5-14 years,2,93900,2.13,"4,421,943,910",4444,Millenials
16324,Mauritius,1996,male,5-14 years,0,97200,0.0,"4,421,943,910",4444,Millenials
16325,Mauritius,1996,male,75+ years,0,7500,0.0,"4,421,943,910",4444,G.I. Generation
16326,Mauritius,1997,male,35-54 years,40,144500,27.68,"4,187,367,602",4139,Boomers
16327,Mauritius,1997,male,25-34 years,27,100000,27.0,"4,187,367,602",4139,Generation X
16328,Mauritius,1997,male,75+ years,2,7800,25.64,"4,187,367,602",4139,G.I. Generation
16329,Mauritius,1997,male,55-74 years,11,50600,21.74,"4,187,367,602",4139,Silent
16330,Mauritius,1997,male,15-24 years,21,104800,20.04,"4,187,367,602",4139,Generation X
16331,Mauritius,1997,female,15-24 years,6,101800,5.89,"4,187,367,602",4139,Generation X
16332,Mauritius,1997,female,55-74 years,3,59300,5.06,"4,187,367,602",4139,Silent
16333,Mauritius,1997,female,25-34 years,4,94100,4.25,"4,187,367,602",4139,Generation X
16334,Mauritius,1997,female,35-54 years,6,143100,4.19,"4,187,367,602",4139,Boomers
16335,Mauritius,1997,female,5-14 years,1,94100,1.06,"4,187,367,602",4139,Millenials
16336,Mauritius,1997,male,5-14 years,1,97900,1.02,"4,187,367,602",4139,Millenials
16337,Mauritius,1997,female,75+ years,0,13700,0.0,"4,187,367,602",4139,G.I. Generation
16338,Mauritius,1998,male,25-34 years,35,98200,35.64,"4,169,664,285",4063,Generation X
16339,Mauritius,1998,male,35-54 years,46,150700,30.52,"4,169,664,285",4063,Boomers
16340,Mauritius,1998,male,55-74 years,11,50700,21.7,"4,169,664,285",4063,Silent
16341,Mauritius,1998,male,15-24 years,20,105800,18.9,"4,169,664,285",4063,Generation X
16342,Mauritius,1998,female,25-34 years,16,92200,17.35,"4,169,664,285",4063,Generation X
16343,Mauritius,1998,female,15-24 years,15,103000,14.56,"4,169,664,285",4063,Generation X
16344,Mauritius,1998,female,75+ years,1,14200,7.04,"4,169,664,285",4063,G.I. Generation
16345,Mauritius,1998,female,35-54 years,8,148800,5.38,"4,169,664,285",4063,Boomers
16346,Mauritius,1998,male,5-14 years,2,99000,2.02,"4,169,664,285",4063,Millenials
16347,Mauritius,1998,female,55-74 years,1,60100,1.66,"4,169,664,285",4063,Silent
16348,Mauritius,1998,female,5-14 years,0,95400,0.0,"4,169,664,285",4063,Millenials
16349,Mauritius,1998,male,75+ years,0,8200,0.0,"4,169,664,285",4063,G.I. Generation
16350,Mauritius,1999,male,25-34 years,41,97800,41.92,"4,291,172,816",4117,Generation X
16351,Mauritius,1999,male,35-54 years,57,156300,36.47,"4,291,172,816",4117,Boomers
16352,Mauritius,1999,male,75+ years,3,8700,34.48,"4,291,172,816",4117,G.I. Generation
16353,Mauritius,1999,female,25-34 years,17,92200,18.44,"4,291,172,816",4117,Generation X
16354,Mauritius,1999,female,15-24 years,18,102900,17.49,"4,291,172,816",4117,Generation X
16355,Mauritius,1999,male,15-24 years,13,105600,12.31,"4,291,172,816",4117,Generation X
16356,Mauritius,1999,female,35-54 years,17,154100,11.03,"4,291,172,816",4117,Boomers
16357,Mauritius,1999,male,55-74 years,5,51800,9.65,"4,291,172,816",4117,Silent
16358,Mauritius,1999,female,55-74 years,2,61600,3.25,"4,291,172,816",4117,Silent
16359,Mauritius,1999,male,5-14 years,1,100000,1.0,"4,291,172,816",4117,Millenials
16360,Mauritius,1999,female,5-14 years,0,96600,0.0,"4,291,172,816",4117,Millenials
16361,Mauritius,1999,female,75+ years,0,14800,0.0,"4,291,172,816",4117,G.I. Generation
16362,Mauritius,2000,male,25-34 years,28,94136,29.74,"4,582,555,125",4339,Generation X
16363,Mauritius,2000,male,35-54 years,40,160762,24.88,"4,582,555,125",4339,Boomers
16364,Mauritius,2000,male,15-24 years,25,102779,24.32,"4,582,555,125",4339,Generation X
16365,Mauritius,2000,male,55-74 years,13,54106,24.03,"4,582,555,125",4339,Silent
16366,Mauritius,2000,female,15-24 years,11,102131,10.77,"4,582,555,125",4339,Generation X
16367,Mauritius,2000,male,75+ years,1,9735,10.27,"4,582,555,125",4339,G.I. Generation
16368,Mauritius,2000,female,25-34 years,9,93975,9.58,"4,582,555,125",4339,Generation X
16369,Mauritius,2000,female,35-54 years,9,159364,5.65,"4,582,555,125",4339,Boomers
16370,Mauritius,2000,female,55-74 years,1,63460,1.58,"4,582,555,125",4339,Silent
16371,Mauritius,2000,female,5-14 years,0,98361,0.0,"4,582,555,125",4339,Millenials
16372,Mauritius,2000,female,75+ years,0,16509,0.0,"4,582,555,125",4339,G.I. Generation
16373,Mauritius,2000,male,5-14 years,0,100755,0.0,"4,582,555,125",4339,Millenials
16374,Mauritius,2001,male,25-34 years,21,93054,22.57,"4,536,538,211",4244,Generation X
16375,Mauritius,2001,male,55-74 years,12,54628,21.97,"4,536,538,211",4244,Silent
16376,Mauritius,2001,male,35-54 years,33,166424,19.83,"4,536,538,211",4244,Boomers
16377,Mauritius,2001,female,15-24 years,13,101083,12.86,"4,536,538,211",4244,Millenials
16378,Mauritius,2001,male,75+ years,1,10419,9.6,"4,536,538,211",4244,Silent
16379,Mauritius,2001,female,35-54 years,13,165008,7.88,"4,536,538,211",4244,Boomers
16380,Mauritius,2001,male,15-24 years,8,102151,7.83,"4,536,538,211",4244,Millenials
16381,Mauritius,2001,female,55-74 years,4,64392,6.21,"4,536,538,211",4244,Silent
16382,Mauritius,2001,female,75+ years,1,17391,5.75,"4,536,538,211",4244,Silent
16383,Mauritius,2001,female,25-34 years,5,93411,5.35,"4,536,538,211",4244,Generation X
16384,Mauritius,2001,female,5-14 years,1,99293,1.01,"4,536,538,211",4244,Millenials
16385,Mauritius,2001,male,5-14 years,1,101693,0.98,"4,536,538,211",4244,Millenials
16386,Mauritius,2002,male,25-34 years,28,93399,29.98,"4,767,303,154",4415,Generation X
16387,Mauritius,2002,male,35-54 years,43,170023,25.29,"4,767,303,154",4415,Boomers
16388,Mauritius,2002,male,55-74 years,13,56153,23.15,"4,767,303,154",4415,Silent
16389,Mauritius,2002,male,15-24 years,17,100533,16.91,"4,767,303,154",4415,Millenials
16390,Mauritius,2002,female,15-24 years,11,99542,11.05,"4,767,303,154",4415,Millenials
16391,Mauritius,2002,male,75+ years,1,10790,9.27,"4,767,303,154",4415,Silent
16392,Mauritius,2002,female,25-34 years,6,94139,6.37,"4,767,303,154",4415,Generation X
16393,Mauritius,2002,female,35-54 years,9,168822,5.33,"4,767,303,154",4415,Boomers
16394,Mauritius,2002,female,55-74 years,3,66002,4.55,"4,767,303,154",4415,Silent
16395,Mauritius,2002,female,5-14 years,0,99967,0.0,"4,767,303,154",4415,Millenials
16396,Mauritius,2002,female,75+ years,0,18012,0.0,"4,767,303,154",4415,Silent
16397,Mauritius,2002,male,5-14 years,0,102373,0.0,"4,767,303,154",4415,Millenials
16398,Mauritius,2003,male,25-34 years,20,94542,21.15,"5,609,831,328",5136,Generation X
16399,Mauritius,2003,male,55-74 years,12,58071,20.66,"5,609,831,328",5136,Silent
16400,Mauritius,2003,male,35-54 years,24,173619,13.82,"5,609,831,328",5136,Boomers
16401,Mauritius,2003,male,75+ years,1,11185,8.94,"5,609,831,328",5136,Silent
16402,Mauritius,2003,female,15-24 years,8,97740,8.18,"5,609,831,328",5136,Millenials
16403,Mauritius,2003,male,15-24 years,6,99166,6.05,"5,609,831,328",5136,Millenials
16404,Mauritius,2003,female,25-34 years,5,95550,5.23,"5,609,831,328",5136,Generation X
16405,Mauritius,2003,female,35-54 years,8,172697,4.63,"5,609,831,328",5136,Boomers
16406,Mauritius,2003,female,55-74 years,3,68440,4.38,"5,609,831,328",5136,Silent
16407,Mauritius,2003,male,5-14 years,1,102552,0.98,"5,609,831,328",5136,Millenials
16408,Mauritius,2003,female,5-14 years,0,100012,0.0,"5,609,831,328",5136,Millenials
16409,Mauritius,2003,female,75+ years,0,18660,0.0,"5,609,831,328",5136,Silent
16410,Mauritius,2004,male,25-34 years,22,96551,22.79,"6,385,695,187",5789,Generation X
16411,Mauritius,2004,male,35-54 years,34,175824,19.34,"6,385,695,187",5789,Boomers
16412,Mauritius,2004,male,75+ years,2,11376,17.58,"6,385,695,187",5789,Silent
16413,Mauritius,2004,male,15-24 years,11,98158,11.21,"6,385,695,187",5789,Millenials
16414,Mauritius,2004,male,55-74 years,6,60315,9.95,"6,385,695,187",5789,Silent
16415,Mauritius,2004,female,25-34 years,6,97926,6.13,"6,385,695,187",5789,Generation X
16416,Mauritius,2004,female,15-24 years,5,96083,5.2,"6,385,695,187",5789,Millenials
16417,Mauritius,2004,female,35-54 years,8,175289,4.56,"6,385,695,187",5789,Boomers
16418,Mauritius,2004,female,55-74 years,3,70970,4.23,"6,385,695,187",5789,Silent
16419,Mauritius,2004,female,5-14 years,0,99417,0.0,"6,385,695,187",5789,Millenials
16420,Mauritius,2004,female,75+ years,0,19076,0.0,"6,385,695,187",5789,Silent
16421,Mauritius,2004,male,5-14 years,0,102106,0.0,"6,385,695,187",5789,Millenials
16422,Mauritius,2005,male,35-54 years,39,177945,21.92,"6,283,803,256",5641,Boomers
16423,Mauritius,2005,male,25-34 years,18,98556,18.26,"6,283,803,256",5641,Generation X
16424,Mauritius,2005,male,55-74 years,11,63489,17.33,"6,283,803,256",5641,Silent
16425,Mauritius,2005,male,15-24 years,9,96661,9.31,"6,283,803,256",5641,Millenials
16426,Mauritius,2005,male,75+ years,1,11584,8.63,"6,283,803,256",5641,Silent
16427,Mauritius,2005,female,55-74 years,5,74380,6.72,"6,283,803,256",5641,Silent
16428,Mauritius,2005,female,15-24 years,5,94435,5.29,"6,283,803,256",5641,Millenials
16429,Mauritius,2005,female,75+ years,1,19557,5.11,"6,283,803,256",5641,Silent
16430,Mauritius,2005,female,25-34 years,5,99884,5.01,"6,283,803,256",5641,Generation X
16431,Mauritius,2005,female,35-54 years,7,177511,3.94,"6,283,803,256",5641,Boomers
16432,Mauritius,2005,male,5-14 years,1,101372,0.99,"6,283,803,256",5641,Millenials
16433,Mauritius,2005,female,5-14 years,0,98568,0.0,"6,283,803,256",5641,Millenials
16434,Mauritius,2006,male,75+ years,6,11398,52.64,"7,028,803,366",6246,Silent
16435,Mauritius,2006,male,35-54 years,37,178169,20.77,"7,028,803,366",6246,Boomers
16436,Mauritius,2006,male,25-34 years,19,100827,18.84,"7,028,803,366",6246,Generation X
